productId,productName
13008,Kastoori Boti
13009,Sheesh Tao
13010,Pasha Boti
13011,Tikka Boti Boneless With Cheese
13012,Kastoori Boti With Cheese
13013,Chicken Balochi Sajji Half
13014,Chicken Balochi Sajji Full
13015,Chicken Malai Boti Biryani
13016,Chicken Biryani
13017,Raita 
13018,Salad
13019,Fries
13020,Mayo Fries
13021,Sada Roti
13022,Sada Naan
13023,Rohgni Naan
13024,Mineral Water
13025,Soft Drink
13026,Value Combo 1
13027,Value Combo 2
13028,Value Combo 3
13029,Value Combo 4
13030,Value Combo 5
13031,Value Combo 6
13032,Donuts
13033,Iceberg Ice Cream Donut
13034,Chicken Tikka Sandwich
13035,Long John Sandwich
13036,Egg & Cheese Sandwich
13037,Chicken Fajita Sandwich
13038,Cappuccino
13039,Latte
13040,Espresso
13041,Tea
13042,Iced Coffee
13043,Coffee Alaska
13044,Vanilla Shake
13045,Chocolate Shake
13046,Pina Colada
13047,Strawberry Shake
13048,Iced Latte
13049,Soft Drink
13050,Kids Meal
13051,Meal 1
13052,Meal 2
13053,Meal 3
13054,Meal 4
13055,Meal 5
13056,Meal 6
13057,Meal 7
13058,Meal 8
13059,Meal 9
13060,Margarita Pizza
13061,Greek / Mediterranean Pizza
13062,Chicken Pepperoni Pizza
13063,Chicken Supreme Pizza
13064,Chicken Fajita Pizza
13065,Chicken Tikka Pizza
13066,Chicken Pasta Sandwich
13067,Chicken Club Sandwich
13068,Chicken Salad Sandwich (Cold )
13069,Chicken Grilled Burger
13070,Beef Burger
13071,Chicken Patty Burger
13072,Zinger Burger
13073,Crispy Burger
13074,Pizza Sandwich
13075,Student Burger
13076,French Fries
13077,Garlic Mayo Fries
13078,Gulab Jamun
13079,Khoya Wali Kheer
13080,Gajar Ki Kheer
13081,Milky Sagu Dana Kheer
13082,Rangeen Sawaiya
13083,Fruity Custard With Cake
13084,Gajar Ka Halwa
13085,Single Deal 1
13086,Single Deal 2
13087,Crispy Zinger Burger 
13088,Jalapeno Zinger Burger 
13089,Zinger Tower Burger 
13090,Chicken Patty Burger
13091,Chicken Double Patty Burger
13092,Chapli Kabab Burger 
13093,Double Chapli Kabab Burger 
13094,Chicken Burger 
13095,Egg Shami Burger 
13096,Seekh Kabab Burger 
13097,Chicken Tikka Sandwich 
13098,Chicken Fajita Sandwich 
13099,Chicken BBQ Sandwich 
13100,Chicken Club Sandwich 
13101,Chicken Paratha Roll
13102,Zinger Paratha Roll
13103,Kabab Paratha Roll
13104,Chicken Shawarma 
13105,Chicken Shawarma Platter
13106,Chicken Kabab Shawarma 
13107,Zinger Shawarma 
13108,Chicken Olive Oil Shawarma 
13109,Jalapeno Twister Roll
13110,Cheese Slice 
13111,Soft Drink
13112,Novu Special Soup
13113,Tom Yum Gai
13114,Tom Yum Goong
13115,Hot & Sour Soup
13116,Chicken Corn Soup
13117,Hoko Noodle Soup
13118,Wanton Noodle Soup
13119,Honey Glazed Wings
13120,Tempura Prawns
13121,Dynamite Prawns
13122,Manchurian Chilli Prawns
13123,Yakitori
13124,Chili Wings
13125,Drumsticks 
13126,Fried Calamari 
13127,Steamed Dumplings 
13128,Pan Seared Dumplings 
13129,Thai Beef Salad
13130,Thai Chicken Salad
13131,Novu Special Chicken
13132,Fiery Thai Chicken
13133,Crunchy Honey Chicken
13134,Lemon Grass Chicken
13135,Chicken In Hot Garlic Sauce
13136,Szechuan Chicken
13137,Kung Pao Chicken
13138,Basil Chicken
13139,Chicken in Oyster Sauce
13140,Chicken Manchurian
13141,Chicken With Cashew Nuts
13142,Chicken Dry Chilli
13143,Chicken In Sweet & Sour Sauce
13144,Orange Chicken
13145,Thai Green Curry
13146,Thai Red Curry
13147,Grilled Chicken
13148,Mongolian Chicken 
13149,Novu Special Beef
13150,Fiery Thai Beef
13151,Beef Chilli Dry
13152,Mongolian Beeff
13153,Crunchy Honey Beef
13154,Beef In Oyster Sauce
13155,Beef In Hot Garlic Sauce
13156,Novu Special Fish   
13157,Sweet & Sour Fish   
13158,Lemon Grass Fish   
13159,Fish Chilli Dry   
13160,Juha Fish   
13161,Prawns With Cashew Nuts   
13162,Kung Pao Prawns
13163,Prawns With Tamarind Sauce
13164,Tamarind Fish
13165,Thai Garlic Prawns
13166,Grilled Fish    
13167,Prawn Red Curry    
13168,Prawn Green Curry    
13169,Pad Thai With Chicken
13170,Pad Thai With Prawn
13171,Novu Special Chowmein
13172,Chicken Chowmein
13173,Thai Spicy Noodles 
13174,Soft Drinks
13175,Mint Margarita
13176,Fresh Lime
13177,Mineral Water
13178,Green Tea
13179,Seasonal Fresh Juice 
13180,Me Time Deal 1
13181,Me Time Deal 2
13182,Me Time Deal 3
13183,Me Time Deal 4
13184,Me Time Deal 5
13185,California Chicken Strips
13186,Mid Night Deal 1
13187,Mid Night Deal 2
13188,Mid Night Deal 3
13189,Deal 1
13190,Deal 2
13191,Deal 3 
13192,Deal 4 
13193,Deal 5
13194,Deal 6
13195,Deal 7
13196,Kids Deal
13197,Salad Bar
13198,Garlic Bread
13199,Garlic Bread Supreme
13200,Cheese Stick
13201,Chicken Lasagna 
13202,Crispy Fries
13203,Pasta
13204,Cheesy Fries
13205,Chicken Supreme Pizza
13206,Cheese Lover Pizza
13207,Chicken Tikka Pizza
13208,Fajita Sicilian Pizza
13209,Euro Pizza
13210,Creamy Tikka Pizza
13211,Veggie Lover Pizza
13212,Ranch Pizza 
13213,Sriracha Pizza
13214,Super Supreme
13215,Beef Supreme Pizza
13216,Cheese & Pepperoni
13217,Mexican Sandwich
13218,Chocolate Heaven Cake
13219,Soft Drink
13220,Mineral Water 
13221,Chimi Churri Beef Salad
13222,Citrus & Quinoa Salad
13223,Apple Ginger Salad
13224,Crispy Chicken Salad 
13225,Asian Crunchy Salad
13226,TBG Calamari Salad
13227,Sriracha Popcorn
13228,Chicken Karaage 
13229,Fried Mozzarella Wedges
13230,Loaded Pizza Fries
13231,Mac & Cheese
13232,Tempura Prawns
13233,Crispy Korean Wings
13234,Fried Mac & Cheese Balls
13235,Queen Of Steak Sushi Roll
13236,Crunchy Maki
13237,Beef Tataki
13238,Yakitori
13239,Crispy Fried Calamari
13240,Salmon Tataki
13241,Roast Beef Wasabi Sandwich 
13242,Rustic Turkey Sandwich
13243,YAN Special Beef Burger
13244,Buttermilk Fried Chicken Burger
13245,TBG King Club
13246,Grilled Chicken Panini
13247,Butter Milk Slider
13248,Cheeto Slider
13249,Beef Slider
13250,Sole Fish Slider
13251,Miso Hot Dog
13252,Spicy Sriracha Hot Dog
13253,Original Hot Dog
13254,YAN Special Beef Burger
13255,TBG King Club
13256,Buttermilk Fried Chicken Burger
13257,Stuffed Chicken
13258,Crispy Beef with Taro Served With Rice
13259,Chicken Steak With Smoky Tarragon Sauce
13260,Chilli Beef Steak
13261,Grilled Chicken Panini
13262,Fish & Chips
13263,Sole Mediterranean
13264,Tempura Hoisin Fish Served With Rice
13265,Linguine Pasta
13266,L'Entrecote
13267,Truffled Mac & Cheese 
13268,Katsu Chicken Curry
13269,Beef Chili Steak
13270,TBG Sweet Chili Prawns
13271,Teriyaki Beef
13272,Miso Salmon
13273,Margherita
13274,Pepproni Beef/Chicken
13275,Creamy Spinach & Fita
13276,Pesto & Artichoke
13277,BBQ Chicken
13278,Original Beef Donburi 
13279,Rock Shrimp Donburi
13280,Teriyaki Chicken Donburi
13281,Toffee Cheese Cake
13282,TBG Special Cookie Skillet 
13283,Double Chocolate Brownie With Ice Cream 
13284,Triple Chocolate Cake
13285,Apple & Ginger
13286,Green Apple Chiller 
13287,Strawberry Chiller
13288,Muddy's Lotus Shakes
13289,Nutella Shake
13290,Cookies & Cream
13291,Very Vanilla Shake
13292,Berry Much
13293,Strawberry 
13294,Pina Colada 
13295,Mint Margarita
13296,Spanish Margarita
13297,Americano
13298,Espresso
13299,Macchiato
13300,Cappuccino
13301,Latte
13302,Hot Chocolate
13303,Black Tea
13304,Green Tea
13305,Cold Coffee
13306,Iced Latte
13307,Iced Americano 
13308,Iced Tea
13309,Soft Drink
13310,Mineral Water 
13311,Beirut Special Deal (New)
13312,Fatoush
13313,Pickles
13314,Chicken Shawarma (Platter)
13315,Meat Shawarma (Platter) 
13316,Lahm Mashwi 
13317,Grilled Kafta 
13318,Kafta Khash-Khash 
13319,Shish Tawook
13320,Lamb Chops (New) 
13321,Fried Fish (New)
13322,Beirut Mix Grilled
13323,Chicken Kabab 
13324,Chicken Oriental Rice 
13325,Grilled Charcoal Chicken
13326,Lamb Ouzi Rice
13327,Pita Bread 
13328,Sauce Dip
13329,Labn Sauce Dip
13330,Chicken Shawarma Sandwich 
13331,Meat Shawarma Sandwich 
13332,Shish Tawook Shawarma 
13333,Falafel Sandwich 
13334,Mini Chicken Burger 
13335,Mini Pizza 
13336,Chicken Popcorn
13337,French Fries
13338,Cheese Fatayers 
13339,Fatayers Pepperoni
13340,Hommos
13341,Moutabbal
13342,Baba Ghanouj
13343,Hommos Musakaa (New
13344,Hommos with Meat
13345,Hommos Beiruty 
13346,Kellage Cheese
13347,Arayes Meat
13348,Falafel
13349,Chicken Wings
13350,Nutella Crepe
13351,Oum Ali 
13352,Baklawa Mixture
13353,Traditional Hot Kunafa 
13354,Osmalieh with Kashta (New)
13355,Mini Dates Cake
13356,Perrier water (Small) 
13357,Mineral Water 
13358,Soft Drink 
13359,Dates Drink
13360,Rose Water Drink
13361,Tamer Hindi
13362,Mint Margita 
13363,Laminaid drink 
13364,Fresh Lime 
13365,Espresso Coffee Single Shot
13366,Espresso Coffee Double Shot
13367,Sulaimani Tea (Per Cup) 
13368,Tea with Mint (Per Cup)
13369,Nutella French Toast
13370,Nutella Crepe
13371,Peanut Butter & Banana Crepe
13372,Bruschetta
13373,Chicken Poutine 
13374,Fried Stuffed Prawns
13375,Crispy Fried Prawns
13376,Stuffed Baked Potato
13377,Threaded Chicken
13378,BBQ Wings
13379,Fish Croquettes
13380,Sunny Turkey Bowls 
13381,Brasserie's Starter Board 
13382,Soup Of The Day
13383,Quinoa Salad
13384,Chicken Caesar Salad
13385,Salad Of The Day
13386,Braised Red Sauce Lamb Shank
13387,Crispy Beef 
13388,Brasserie's Special Beef 
13389,Greek Lamb Chops
13390,Brasserie's Steak Board 
13391,Spicy Grilled Chicken 
13392,Roulade Ala Brasserie 
13393,Three Cheese Chicken
13394,Chicken With Sundried Tomato Sauce 
13395,Chicken With Cashew Nuts 
13396,Stuffed Chicken Breast with Fettucini
13397,Black Pepper Chicken 
13398,Creamed Spinach Chicken 
13399,Grilled Fiery Turkish Fillet 
13400,Creamy Chicken in Coconut Shell 
13401,Brasserie's Seafood Board
13402,Grilled Fish With Lime & Capers 
13403,Grilled Garlic Prawns
13404,Pan Seared Peppercorn Salmon 
13405,Lemon with Herbed Butter
13406,Parmesan Tamarind Fish 
13407,Fish & Chips 
13408,Lemon & Garlic Butter Fish 
13409,Toasted Seafood With Pesto Sauce 
13410,Sweet Chilli Fish 
13411,Milanese Crispy Chicken Burger
13412,Grilled Stuffed Chicken Burger
13413,Grilled Beef Burger
13414,Gourmet Chicken Patty Burger 
13415,Grilled Chicken Burger
13416,Hummus 
13417,Moussaka 
13418,Tabouleh 
13419,Mediterranean Platter 
13420,Flat Bread Sandwich 
13421,Shish Tawook 
13422,Kafta Kebab 
13423,Mixed Grill Platter 
13424,Chicken Panini
13425,Roasted Beef 
13426,Chicken Mushroom & Spinach Sandwich 
13427,Swiss Grilled Chicken Sandwich 
13428,Chicken Club Sandwich 
13429,Grilled Italian Sandwich 
13430,Chicken Mushroom Spinach Crepe 
13431,Margharita
13432,BBQ Chicken 
13433,Brasserie Special Pizza 
13434,House  Special Pizza 
13435,BBQ Pizza
13436,Stuffed Chicken 
13437,Parmesan Chicken 
13438,Grilled Prawns with Creamy Butter Sauce
13439,Beef Chili Dry 
13440,Grilled Chicken Salad
13441,Cream Of Chicken Soup
13442,Bullet Proof Coffee
13443,Hot Chocolate 
13444,Chocolate Chip Cookie
13445,Brownie 
13446,Chocolate Mousse 
13447,Chicken Fettucini Alfredo 
13448,Tuscan Garlic Penne 
13449,Creamy Linguine With Prawns 
13450,Mac &  Cheese 
13451,Italian Four Cheese Pasta 
13452,Chicken Lasagna 
13453,Chocolate Overload
13454,Banana Cake and Toffee Crumble 
13455,Molten Lave Cake
13456,Bread and Butter Pudding 
13457,Nutella Stuffed Cookies 
13458,Classic Alaska Brownie 
13459,Hot Chocolate
13460,Black Coffee
13461,Macchiato  
13462,Regular Black Tea
13463,Cardamom Tea
13464,Earl Grey
13465,Green Tea
13466,Lemon Ginger
13467,Chamomile Tea
13468,Pepper Mint Tea
13469,Espresso
13470,Cappuccino
13471,Latte
13472,Mint Margarita
13473,Blue Colada
13474,Pina Colada
13475,Blueberry Extravaganza
13476,Seasonal Fresh Juice
13477,Iced Latte 
13478,Peach Iced Tea
13479,Lemonade
13480,Soft Drinks
13481,Mineral Water
13482,Perrier
13483,Frappucino
13484,Strawberry Shake
13485,Rich Cocoa
13486,Oreo Cheese Cake
13487,Kitkat Wafer
13488,Brownie Cheese Cake
13489,Nutella & Ferraro Rocher
13490,Chicken Meatballs in Aromatic Broth
13491,Fish Cakes 
13492,Spring Rolls
13493,Grilled Beef with Zhug Sauce 
13494,Smoked Coconut Curry with Steamed Rice 
13495,Winter Warmth (Hot Chocolate)
13496,Mars Cheesecake
13497,Bullet Proof Coffee
13498,Chicken Broth with Almond Bread
13499,Skinny Cheese Burger Salad
13500,Boiled Eggs
13501,Butter Fried Chicken 
13502,Tuna Cheese Melt 
13503,Breakfast Sandwich Combo
13504,Pakistani Omelette
13505,Scrambled Eggs
13506,Cheese & Mushroom Omelette
13507,"Cheese, Pepperoni and Onion Omelette"
13508,Mediterranean Omelette
13509,Power Breakfast
13510,French Toast
13511,Pancakes
13512,Waffles
13513,Power Bowl
13514,Shakshuka
13515,Poached Egg On A Baguette
13516,Sesame Chicken Salad
13517,Thai Beef Salad
13518,Asian Chicken Salad
13519,Caesar Salad
13520,Greek Feta Cheese Salad
13521,Roasted Beets & Citrus Salad
13522,Halloumi Cheese & Barley Salad
13523,Espresso Fries
13524,Potato Skins
13525,Chili Pepper Bites 
13526,Mozzarella Sticks
13527,Buffalo Wings
13528,Starter Platter
13529,Onion Rings
13530,Mexican Fries
13531,Panko Prawns
13532,Prawn Parcels
13533,Flatbread
13534,Fish Fingers
13535,Chicken Strips
13536,Chicken Fajita Wrap
13537,Buffalo Chicken Wrap
13538,Sriracha Beef Sandwich
13539,Mexican Burrito
13540,Soft Tacos
13541,Crispy Wrap
13542,Smoked Chicken Quesadilla
13543,Grilled Chicken Sandwich
13544,Wasabi Roast Beef Sandwich
13545,Espresso Club Sandwich
13546,Smoked Turkey Club Sandwich
13547,Flying Saucer Sandwich
13548,Grilled Chicken Ciabatta Sandwich
13549,Fajita
13550,Chicken Mushroom Steak
13551,Herb Grilled Chicken
13552,Crumb Fried Snapper
13553,Pasta Alfredo
13554,Pasta Arrabbiata
13555,Lasagna
13556,Margherita
13557,Four Cheese
13558,Espresso Hot
13559,Smoked Chicken
13560,Buffalo
13561,Pepperoni
13562,Mexican
13563,Classic Burger
13564,Mushroom Sauce Burger
13565,Jalapeno Burger
13566,Bunless Burger
13567,Americano 
13568,Cappuccino 
13569,Flat White 
13570,Cafe Mocha
13571,Cafe Latte
13572,Espresso
13573,Cinnamon Spiced Latte
13574,Mint Latte
13575,Oreo Latte
13576,Shortbread Latte
13577,Caramel Latte
13578,Iced Latte
13579,Iced Mocha
13580,Frozen Cappuccino
13581,Affogato
13582,Chocolate Heaven
13583,Frappe
13584,Jamocha Shake
13585,Mint Madness
13586,Espresso Ice Slush
13587,Espresso Smoothie
13588,Iced Tea
13589,Pina Colada
13590,Hot Chocolate
13591,Tea
13592,Green Tea
13593,Water
13594,Perrier Water
13595,Soft Drink
13596,Tall Red
13597,Banana Break Shake
13598,Fresh Lime
13599,Grenadine Cream Soda
13600,Electric Blue Lemonade
13601,Caramel Super Shake
13602,Strawberry Cheese Cake Shake
13603,Mint Lemonade
13604,Apple
13605,Orange
13606,Walnut Tart
13607,Apple Crumble
13608,Swiss Chocolate Walnut Brownie
13609,Banana Bread
13610,Bread and Butter Pudding
13611,Chocolate Mousse Cake
13612,Pizookie
13613,Scoop of Gelato
13614,Traditional Cheesecake
13615,Blueberry Muffins
13616,Rainbow Cake
13617,Coffee Cake
13618,Chocolate Mousse Cup
13619,Nutella Cupcake
13620,Chocolate Chip Cookies
13621,Waffle With Ice Cream
13622,Carrot Crunch Cup Cake
13623,Chocolate Cup Cake
13624,Red Velvet Cup Cake
13625,Chocolate Chip Muffin
13626,Extra Pasta Cream
13627,Extra Honey Mustard
13628,Extra Hot Sauce
13629,Extra Dip Sauce
13630,Extra Ranch Sauce
13631,Extra Burger Sauce
13632,Extra Cheese Parmesan
13633,Extra Cheese Slice
13634,Extra Mix Cheese
13635,Extra Feta Cheese
13636,Extra Four Cheese
13637,Extra Pizza Cheese  
13638,Extra White Bread
13639,Extra Brown Bread
13640,Extra Multigrain Bread
13641,Extra Garlic Bread
13642,Extra Croissant 
13643,Tortilla Bread
13644,Extra Chicken Breast  
13645,Extra Turkey Half Portion
13646,Extra Turkey Full Portion
13647,Extra Pepperoni
13648,Extra Roast Beef Half Portion
13649,Extra Roast Beef Full Portion
13650,Extra Frankfurter
13651,Chicken Patty
13652,Beef Fillet 
13653,Extra Iceberg
13654,Extra Mushroom
13655,Extra French Beans
13656,Extra Jalapeno
13657,Extra Coleslaw
13658,Extra Potato Salad
13659,Extra Potato Wedges
13660,Extra Baked Potato
13661,Extra Sweet Corn
13662,Extra Hash Brown
13663,Extra House Salad
13664,Extra Fries
13665,Extra Sun dried Tomatoes
13666,Extra Green Olives
13667,Extra Black Olives
13668,Extra Fajita Rice
13669,Extra Egg
13670,Boiled Egg
13671,Extra Caramelized Onion
13672,Extra Pineapple Slice
13673,Beef Patty 
13674,Extra Prawn
13675,Extra Beef Boti 
13676,Extra Bologna Slice 
13677,Extra Salsa Sauce
13678,Extra Tartar Sauce
13679,Extra Nutella
13680,Extra Maple Syrup
13681,Extra Chocolate Sauce 
13682,Extra Tangy Dressing
13683,Extra Caesar Dressing
13684,Extra Baked Beans 
13685,Extra Mash Potato 
13686,Extra Marinara
13687,Extra Coffee Syrups 
13688,Mozzarella Sticks
13689,Stuffed Chili
13690,Wings
13691,Chicken Tenders
13692,Chicharron Squid
13693,Sharing Platter
13694,Cilantro Chili Prawns
13695,Fries
13696,Salad Of The Day
13697,Soup Of The Day
13698,Caesar Salad
13699,Fusion Bite
13700,Soy Glazed Beef
13701,Philly Cheese Steak Sandwich
13702,Tenderloin Sandwich
13703,Club Sandwich
13704,American Cheese Burger
13705,Mushroom & Swiss Burger
13706,Pesto Chicken Burger
13707,Eataly Double Decker Burger
13708,Spicy Slaw Burger
13709,Grilled Chicken Pesto Panini
13710,Double Decker Chicken Sandwich
13711,American Steak
13712,Asparagus Beef
13713,Chicken Spinoccoli
13714,Chicken In A Blanket
13715,Chicken Parmesan
13716,Steak
13717,Chicken Tarragon
13718,Grilled Chicken
13719,Chili Mint Pesto Chicken 
13720,Eataly's Special Beef
13721,Moroccan  Chicken
13722,California Poulet
13723,Penne Arrabiata
13724,Fettuccine Al Burro
13725,Tagliatelle Pasta
13726,Lousiana Chicken Pasta
13727,Classico Margherita Pizza 
13728,Italian Smoked Chicken Pizza
13729,Pepperoni Pizza
13730,Spinach & Feta Pizza
13731,Chicken & Jalapeno Pizza
13732,Fish & Chips
13733,Pesto Dip
13734,Red Pesto Dip
13735,Sriracha Mayo Dip
13736,Chili Vinegar Dip
13737,Garlic Mayo Dip
13738,BBQ Dip
13739,Saffron Mayo Dip
13740,Sticky Toffee
13741,Dark Chocolate Tart
13742,Cookie Dough
13743,Bread Pudding
13744,Sizzling Brownie
13745,Eataly Special Cake
13746,Date Ice Cream
13747,Blooming Tea
13748,Mixed Tea
13749,Green Tea
13750,Marocchino
13751,Cappuccino
13752,Macchiato
13753,Espresso 
13754,Americano
13755,Latte
13756,Hot Chocolate
13757,Soft Drink
13758,Mineral Water
13759,Sparkling Water
13760,Club Soda
13761,Fresh Juice
13762,Frappuccino
13763,Iced Latte
13764,Mocaccino
13765,Cuddles on the Beach
13766,Mint Margarita
13767,Pina Colada
13768,Zombie
13769,Fruity Margarita 
13770,Apple Peach Mojito
13771,Apple Mojito
13772,Peach Ice Tea
13773,Homemade Lemonade
13774,Eataly's Special Iced Tea
13775,Cucumber Cooler
13776,Apple Lemonade
13777,Lemon Iced Tea
13778,Choco Peanut Butter Shake
13779,Sticky Toffee Shake
13780,Hazelnut Brownie Shake
13781,Seasonal Fruit Shake
13782,Lotus Shake 
13783,Cookies & Cream Shake
13784,Eggs Benedict
13785,Scrambled Eggs
13786,3 Egg Omelette
13787,Full Irish Breakfast
13788,Creamy and Mushroom Soup
13789,Chicken & Sweet Corn Soup 
13790,Plum & Tomato Soup
13791,Pesto Chicken Salad 
13792,Beef & Beetroot Salad 
13793,Mediterranean Salad
13794,Caesar Salad
13795,Tomato & Basil Soup
13796,Bruschetta 
13797,Italian Mozzarella Bites
13798,Crispy Chicken Strips
13799,Mozzarella Sticks
13800,Chicken Wings 
13801,Thick Cut Fries 
13802,Sweet Potato Fries 
13803,Loaded Fries
13804,Croissant
13805,Muffin
13806,Scone
13807,Granola
13808,French Toast
13809,Egg Fritatta
13810,Brunch Special Sandwich
13811,Smoked Chicken & Mushroom on Toast
13812,Custard
13813,Fish & Chips
13814,Chicken Pot Pie
13815,Golden Crumbed Chicken Breast
13816,Royal Chicken Pizza
13817,Spicy Chicken Pizza
13818,Vegetarian Pizza
13819,BBQ Chicken Pizza 
13820,Smoked Chicken Pizza 
13821,Pepperoni Pizza 
13822,Margherita Pizza 
13823,Butlers Special 
13824,Penne Arrabiata 
13825,Pastu Au Gratin 
13826,Chicken Parmigiana Fettuccine Pasta
13827,Spicy Chicken 
13828,Smoked Chicken          
13829,Bacon Mac & Cheese
13830,Club Sandwich
13831,Philly Steak Sandwich
13832,Grilled Chicken Sandwich
13833,Roast Beef Baguette
13834,Spicy Chicken Sandwich
13835,Honey Mustard Chicken Sandwich
13836,Make Your Own Sandwich
13837,Classic Chicken Panini
13838,Meat Feast Panini
13839,Pesto Chicken Panini
13840,BBQ Chicken Panini
13841,Hot Chocolate Lava Cake
13842,Butlers Temptation Cake
13843,Chocolate Cheese Cake 
13844,Butlers Signature Sundae
13845,Chocolate Decadence Sundae
13846,Caramel Crunch
13847,Cookie Dream
13848,Butlers Signature Waffles
13849,Cookie Lava Cake
13850,Cheese Cake
13851,Baked Cookie 
13852,Brownie
13853,Lotus Biscuits Sundae
13854,Butlers Signature Hot Chocolate 
13855,Dark Hot Chocolate 
13856,White Hot Chocolate 
13857,Marshmallow Hot Chocolate 
13858,Cookie Hot Chocolate 
13859,White Marshmallow Hot Chocolate 
13860,White Cookie Hot Chocolate 
13861,Praline Hot Chocolate 
13862,Caramel Hot Chocolate 
13863,Mint Hot Chocolate 
13864,Vanilla Hot Chocolate 
13865,Mocha
13866,White Mocha
13867,Espresso
13868,Macchiato
13869,Cappuccino
13870,Latte 
13871,Americano 
13872,Caramel Macchiato 
13873,Hazelnut Macchiato 
13874,Irish Coffee 
13875,Chai Latte
13876,Turmeric Latte
13877,Irish Breakfast Tea
13878,Earl Grey Tea
13879,Camomile Tea
13880,Ginger Lemongrass Tea
13881,Peppermint Tea
13882,Strawberry Mango Tea
13883,Still Water
13884,Sparkling Water
13885,Fresh Juice
13886,Mint Lemonade
13887,Soft Drink
13888,Fresh Lime
13889,Iced Chocolate
13890,Iced Mocha
13891,Iced Latte
13892,Iced Caramel Macchiato
13893,Iced Americano
13894,Iced Tea
13895,Butlers Signature Chocolate Milkshake
13896,Vanilla Espresso Milkshake
13897,Oreo Cookie Milkshake
13898,White Chocolate Latte Milkshake
13899,Caramel Praline Milkshake
13900,Mint Chocolate Milkshake
13901,Traditional Chocolate Milkshake
13902,Traditional Vanilla Milkshake
13903,Traditional Strawberry Milkshake
13904,Iced Lemonade
13905,Classic Bowl 
13906,Premium Bowl 
13907,Classic Deluxe Bowl
13908,Supreme Deluxe Bowl
13909,Premium Deluxe Bowl
13910,Dragon Fire Soup
13911,Hot n Sour Soup
13912,Chicken Noodle Soup
13913,Chicken Thai Soup
13914,Orange Chicken
13915,Chicken With Cashew Nuts
13916,Kung Pao Chicken
13917,Crispy Chicken With Sweet & Sour Chili Sauce
13918,Garlic Chicken
13919,Chicken In Dragon Fire Sauce
13920,Chicken Chilli Dry
13921,Chicken In Black Bean Sauce
13922,Chicken Manchurian
13923,Beef In Black Bean Sauce
13924,Beef Chili Dry With Onions
13925,Rice Bowl Special Crispy Beef
13926,Beef In Oyster Sauce 
13927,Thai Green Curry
13928,Fish In Dragon Fire Sauce
13929,Prawns With Sweet & Sour Chili Sauce
13930,Vegetable Spring Rolls 
13931,Chicken Drum Sticks 
13932,Spicy Honey Glazed Wings
13933,Spicy Honey Glazed Prawns
13934,Prawn Tempura
13935,Wasabi Prawn
13936,Fish Tempura 
13937,Classic Chocolate Cake
13938,Classic Chocolate Cake With Vanilla Ice Cream 
13939,Vanilla Ice Cream 
13940,Soft Drink
13941,Fresh Lime 7up
13942,Gingeritta 
13943,Lemon Mint Ice Tea
13944,Peach Ice Tea
13945,Pink Lemonade 
13946,Pineapple Margarita 
13947,Pinacolada 
13948,Mint Margarita 
13949,Seasonal Fruit Coolers 
13950,Ahmad Tea (Assorted Flavor) 
13951,Mineral Water
13952,Deal 3
13953,Deal 2
13954,Deal 1
13955,Deal 4
13956,Madina Chicken Special Pizza
13957,Tandoori Chicken Pizza
13958,Vegetarian Hot Pizza
13959,Vegetarian Supreme Pizza
13960,Platter Chicken Tikka Pizza
13961,Hawaiian Sweet Pizza
13962,Cheese & Tomato Pizza
13963,Hot & Spicy Pizza
13964,Might BBQ Double Cheese Pizza
13965,Chicken Karahi
13966,Chicken White  Karahi
13967,Chicken Boneless Handi
13968,Mutton Karahi
13969,White Chicken Boneless Handi
13970,Qeema Special Naan
13971,Qeema Special Paratha
13972,Qeema Special Cheese Paratha
13973,Mutton Naan
13974,Chicken Naan
13975,Special Chicken Nan
13976,Chicken Cheese Naan
13977,BBQ Cheese Naan
13978,BBQ Naan
13979,Mix Naan
13980,Pizza Naan
13981,Creamy Pizza Naan
13982,Hara Bhara Naan
13983,Aaloo Special Naan
13984,Aaloo Paratha
13985,Achari Naan
13986,Roghni Naan
13987,Roghni Special Kalwanji Naan
13988,Kalwanji Paratha Tandoori
13989,Garlic Naan
13990,Till Wala Naan
13991,Sada Naan
13992,Khamiri Roti
13993,Sada Roti
13994,Special Sada Roti Whole Wheat
13995,Special Paratha Whole Wheat
13996,Whole wheat roti 
13997,Kashmiri Naan
13998,Nutella Naan
13999,Nutella Nuts Naan
14000,Chicken Piece
14001,Chicken Malai Piece
14002,Chicken Malai Boti
14003,Chicken Boti
14004,Chicken Green Masala Boneless Boti
14005,Chicken Afghani Kabab
14006,Chicken Cheese Boti
14007,Chicken Kabab
14008,Chicken Cheese Kabab
14009,Chicken Reshmi Kabab
14010,Beef Kabab
14011,Beef Behari Boti
14012,Chicken Tawa Piece
14013,Fajita Pizza
14014,Tikka Pizza
14015,Chicken Supreme Pizza
14016,Pepperoni Pizza
14017,Margarita Pizza
14018,Munch Special Pizza
14019,Jalapeno Burger
14020,BBQ Burger
14021,Fire Hot Burger
14022,Black Pepper Burger
14023,Classic Burger
14024,Munch Crispy Burger
14025,Panini Sandwich
14026,Club Sandwich
14027,Munch Special Sandwich
14028,Curly Fries
14029,Plain Fries
14030,Loaded Fries
14031,Mayo Garlic Fries
14032,Masala Fries
14033,Soft Drink
14034,Chicken Biryani
14035,Daal Chawal
